Food Name,Sample Code,Product Description,Food Group,Product Net Quantity,Product Net Quantity Unit,Province/Territory of Origin,Country of Origin,Best Before Date,Production Date,Intended Use,Method of Production,Physico-chemical,Sample Type,Sub Sample,Sample Comments,Packaging Type,Packaging Material,Packaging Condition,More Sample Info 1,More Sample Info 2,Sample Collection Date,Reason Collected,Human Illness Flag,Sampling Location Type,Sampling Location City Name,Sampling Location Province,Sampling Location Country,Result Operator,Result Value,Units of measurement,Analyte Name,Analyte Group,LOD,LOQ,MDL,% Recovery,Basis for Result,Quality Assurance,Result Comments,Lab Name,Analysis Completion Date,Test Method Name,Test Method Code,Instrumentation,Method Comments,Project Code,Project Name,Project Description,Organization
"Infant Formula, Ready To Use, Soy, 0-12",TDS2023-LL06-Radionuclide,"LL06 Formulae, soya base (Infant Formula, soya)",soy-based,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.815,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Infant Formula, Ready To Use, Soy, 0-12",TDS2023-LL06-Radionuclide,"LL06 Formulae, soya base (Infant Formula, soya)",soy-based,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.805,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Infant Formula, Ready To Use, Soy, 0-12",TDS2023-LL06-Radionuclide,"LL06 Formulae, soya base (Infant Formula, soya)",soy-based,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.638,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Infant Formula, Ready To Use, Soy, 0-12",TDS2023-LL06-Radionuclide,"LL06 Formulae, soya base (Infant Formula, soya)",soy-based,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,22.61,Bq/Kg,Potassium-40,Radionuclides,,,14,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Infant Formula, Ready To Use, Soy, 0-12",TDS2023-LL06-Radionuclide,"LL06 Formulae, soya base (Infant Formula, soya)",soy-based,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.4,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Mixed Fruits, Baby Food",TDS2023-LL07-Radionuclide,"LL07 Fruit, apple or peach (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.684,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Mixed Fruits, Baby Food",TDS2023-LL07-Radionuclide,"LL07 Fruit, apple or peach (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.734,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Mixed Fruits, Baby Food",TDS2023-LL07-Radionuclide,"LL07 Fruit, apple or peach (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.806,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Mixed Fruits, Baby Food",TDS2023-LL07-Radionuclide,"LL07 Fruit, apple or peach (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.568,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Mixed Fruits, Baby Food",TDS2023-LL07-Radionuclide,"LL07 Fruit, apple or peach (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,37.91,Bq/Kg,Potassium-40,Radionuclides,,,14.1,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Mixed Fruits, Baby Food",TDS2023-LL07-Radionuclide,"LL07 Fruit, apple or peach (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.18,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Peas, Baby Food",TDS2023-LL09-Radionuclide,"LL09 Vegetables, peas (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.779,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Peas, Baby Food",TDS2023-LL09-Radionuclide,"LL09 Vegetables, peas (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.818,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Peas, Baby Food",TDS2023-LL09-Radionuclide,"LL09 Vegetables, peas (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.881,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Peas, Baby Food",TDS2023-LL09-Radionuclide,"LL09 Vegetables, peas (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.692,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Peas, Baby Food",TDS2023-LL09-Radionuclide,"LL09 Vegetables, peas (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,32.02,Bq/Kg,Potassium-40,Radionuclides,,,13.4,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Peas, Baby Food",TDS2023-LL09-Radionuclide,"LL09 Vegetables, peas (Babyfood)",Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.71,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Snack Foods, Popcorn, Microwave",TDS2023-MM01-Radionuclide,"MM01 Popcorn, microwave",Ready-to-eat savouries,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,4.07,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Snack Foods, Popcorn, Microwave",TDS2023-MM01-Radionuclide,"MM01 Popcorn, microwave",Ready-to-eat savouries,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,4.86,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Snack Foods, Popcorn, Microwave",TDS2023-MM01-Radionuclide,"MM01 Popcorn, microwave",Ready-to-eat savouries,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,5.8,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Snack Foods, Popcorn, Microwave",TDS2023-MM01-Radionuclide,"MM01 Popcorn, microwave",Ready-to-eat savouries,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,4.06,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Snack Foods, Popcorn, Microwave",TDS2023-MM01-Radionuclide,"MM01 Popcorn, microwave",Ready-to-eat savouries,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,116.29,Bq/Kg,Potassium-40,Radionuclides,,,82.9,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Snack Foods, Popcorn, Microwave",TDS2023-MM01-Radionuclide,"MM01 Popcorn, microwave",Ready-to-eat savouries,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,38.9,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Dinners, Frozen Entrées",TDS2023-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.754,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Dinners, Frozen Entrées",TDS2023-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.838,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Dinners, Frozen Entrées",TDS2023-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.91,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Dinners, Frozen Entrées",TDS2023-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.684,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Dinners, Frozen Entrées",TDS2023-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,=,30.32,Bq/Kg,Potassium-40,Radionuclides,,,13.6,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Dinners, Frozen Entrées",TDS2023-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Grocery Store,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.51,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fast Food, Pizza",TDS2023-NN01-Radionuclide,NN01 Pizza (Combination fast food),Fast Foods,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Restaurant,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.847,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fast Food, Pizza",TDS2023-NN01-Radionuclide,NN01 Pizza (Combination fast food),Fast Foods,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Restaurant,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,1,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fast Food, Pizza",TDS2023-NN01-Radionuclide,NN01 Pizza (Combination fast food),Fast Foods,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Restaurant,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,1.08,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fast Food, Pizza",TDS2023-NN01-Radionuclide,NN01 Pizza (Combination fast food),Fast Foods,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Restaurant,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.755,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fast Food, Pizza",TDS2023-NN01-Radionuclide,NN01 Pizza (Combination fast food),Fast Foods,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Restaurant,Toronto,Ontario,Canada,=,49.3,Bq/Kg,Potassium-40,Radionuclides,,,18.3,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fast Food, Pizza",TDS2023-NN01-Radionuclide,NN01 Pizza (Combination fast food),Fast Foods,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Restaurant,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,8.65,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fast Food, French Fries",TDS2023-NN02-Radionuclide,NN02 French fries,Fast Foods,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Fast Food,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,1.29,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
"Fast Food, French Fries",TDS2023-NN02-Radionuclide,NN02 French fries,Fast Foods,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2023-11-01,Surveillance,No,Fast Food,Toronto,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,1.48,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2025-02-19,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2023.Radionuclides,Total Diet Study 2023 Radionuclides,,Health Canada
