Nom de l'aliment,Code de l'échantillon,Description du produit,Groupe d'aliment,Pays d'origine,Utilisation prévue,Type d'échantillon,Sous-échantillon,Date de l'échantillonnage,Raison de l'échantillonnage,Code d'indication de maladie humaine,Type de Point d'échantillonnage,Nom de la ville du Point d'échantillonnage,Province du Point d'échantillonnage,Pays du Point d'échantillonnage,Nom du laboratoire,Date de la fin de l'analyse,Opérateur des résultats quantitatifs,Valeur du résultat,Unités de mesure,Nom de l'analyte,Groupe de l'analyte,Limite de détection,Limite de quantification,Limite de détection de la méthode,Base de résultat,Assurance de la qualité,Commentaires sur le résultat,Nom de la méthode d'essai,Code de la méthode d'essai,Instrumentation,Commentaires sur la méthode,Code du projet,Nom du projet,Description du projet,Organisation
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Naphtalène,Composés organiques volatils (COV) ,,,1.17,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,0.36,ng/g,"Triméthylbenzène, le 1,3,5 -",Composés organiques volatils (COV) ,,,0.14,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,2.02,ng/g,"Xylène,  m-",Composés organiques volatils (COV) ,,,0.08,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Benzène,Composés organiques volatils (COV) ,,,0.72,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Bromodichlorométhane,Composés organiques volatils (COV) ,,,1.35,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Chloroforme,Composés organiques volatils (COV) ,,,0.44,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,2.8,ng/g,"Cymène, p-",Composés organiques volatils (COV) ,,,0.18,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,13.15,ng/g,Styrène,Composés organiques volatils (COV) ,,,0.47,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,1.13,ng/g,Toluène,Composés organiques volatils (COV) ,,,0.09,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,2.55,ng/g,Ethylbenzène,Composés organiques volatils (COV) ,,,0.1,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, sandwichs préemballés",TDS2015F-NN09-VOC,NN09 Prepared Breakfast Sandwiches (Fast food egg breakfast type sandwich)/Sandwiches préparés pour le petit-déjeuner (petit-déjeuner de type sandwich avec œuf de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,0.32,ng/g,"Butylbenzène , n-",Composés organiques volatils (COV) ,,,0.2,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, sandwichs préemballés",TDS2015F-NN09-VOC,NN09 Prepared Breakfast Sandwiches (Fast food egg breakfast type sandwich)/Sandwiches préparés pour le petit-déjeuner (petit-déjeuner de type sandwich avec œuf de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,0.42,ng/g,"Dichlorobenzène ,  p-",Composés organiques volatils (COV) ,,,0.4,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, sandwichs préemballés",TDS2015F-NN09-VOC,NN09 Prepared Breakfast Sandwiches (Fast food egg breakfast type sandwich)/Sandwiches préparés pour le petit-déjeuner (petit-déjeuner de type sandwich avec œuf de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Le trichloroéthylène,Composés organiques volatils (COV) ,,,0.53,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, sandwichs préemballés",TDS2015F-NN09-VOC,NN09 Prepared Breakfast Sandwiches (Fast food egg breakfast type sandwich)/Sandwiches préparés pour le petit-déjeuner (petit-déjeuner de type sandwich avec œuf de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Naphtalène,Composés organiques volatils (COV) ,,,2.98,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, sandwichs préemballés",TDS2015F-NN09-VOC,NN09 Prepared Breakfast Sandwiches (Fast food egg breakfast type sandwich)/Sandwiches préparés pour le petit-déjeuner (petit-déjeuner de type sandwich avec œuf de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,"Triméthylbenzène, le 1,3,5 -",Composés organiques volatils (COV) ,,,0.32,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, sandwichs préemballés",TDS2015F-NN09-VOC,NN09 Prepared Breakfast Sandwiches (Fast food egg breakfast type sandwich)/Sandwiches préparés pour le petit-déjeuner (petit-déjeuner de type sandwich avec œuf de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,3.95,ng/g,"Xylène,  m-",Composés organiques volatils (COV) ,,,0.29,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, sandwichs préemballés",TDS2015F-NN09-VOC,NN09 Prepared Breakfast Sandwiches (Fast food egg breakfast type sandwich)/Sandwiches préparés pour le petit-déjeuner (petit-déjeuner de type sandwich avec œuf de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Benzène,Composés organiques volatils (COV) ,,,1.82,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, sandwichs préemballés",TDS2015F-NN09-VOC,NN09 Prepared Breakfast Sandwiches (Fast food egg breakfast type sandwich)/Sandwiches préparés pour le petit-déjeuner (petit-déjeuner de type sandwich avec œuf de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Bromodichlorométhane,Composés organiques volatils (COV) ,,,3.89,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, sandwichs préemballés",TDS2015F-NN09-VOC,NN09 Prepared Breakfast Sandwiches (Fast food egg breakfast type sandwich)/Sandwiches préparés pour le petit-déjeuner (petit-déjeuner de type sandwich avec œuf de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Chloroforme,Composés organiques volatils (COV) ,,,0.84,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
