Nom de l'aliment,Code de l'échantillon,Description du produit,Groupe d'aliment,Pays d'origine,Utilisation prévue,Type d'échantillon,Sous-échantillon,Date de l'échantillonnage,Raison de l'échantillonnage,Code d'indication de maladie humaine,Type de Point d'échantillonnage,Nom de la ville du Point d'échantillonnage,Province du Point d'échantillonnage,Pays du Point d'échantillonnage,Nom du laboratoire,Date de la fin de l'analyse,Opérateur des résultats quantitatifs,Valeur du résultat,Unités de mesure,Nom de l'analyte,Groupe de l'analyte,Limite de détection,Limite de quantification,Limite de détection de la méthode,Récupération (%),Base de résultat,Assurance de la qualité,Commentaires sur le résultat,Nom de la méthode d'essai,Code de la méthode d'essai,Instrumentation,Commentaires sur la méthode,Code du projet,Nom du projet,Description du projet,Organisation
"Fruits, Cerises",TDS2014-HH06-DEHP,HH06 Cherries (Cherries canned in light syrup)/Cerises (cerises en conserve dans un sirop léger),"Fruits frais, autres ",Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, Fraises",TDS2014-HH19-DEHP,HH19 Strawberries (frozen)/Fraises (congelées),Fruits frais non traités,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,18.90179528,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, Framboises",TDS2014-HH18-DEHP,HH18 Raspberries (frozen)/Framboises (congelées),Fruits frais non traités,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,16.13081498,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, Melon, autres variétés",TDS2014-HH12-DEHP,HH12 Melons (Cantalope and water melon)/Melons (cantaloup et pastèque),Melons ,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, Poires, autres variétés",TDS2014-HH14-DEHP,"HH14 Pears (Fresh, raw)/Poires (crues fraîches)",Poires ,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,12.83675935,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, Pommes, crues",TDS2014-HH03-DEHP,HH03 Apples (Cooked and raw apples)/Pommes (cuites et crues),Pommes ,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,90.11974762,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, Pêches",TDS2014-HH13-DEHP,HH13 Peaches/Pêches,"Fruits frais, autres ",Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,421.0075815,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, Raisins, semi- humide",TDS2014-HH17-DEHP,HH17 Raisins/Raisins secs,Fruits séchés ,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,49.32807217,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, Raisins, vert et blanc",TDS2014-HH11-DEHP,"HH11 Grapes (Seedless, red and green grapes)/Raisins (raisons rouges et verts sans pépins)",Raisin ,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, abricots",TDS2014-HH21-DEHP,"HH21 Apricot (Raw, canned and dried)/Abricot (cru, en conserve et séché)","Fruits frais, autre ",Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,14.48218712,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, agrumes",TDS2014-HH07-DEHP,"HH07 Citrus fruit, raw (Oranges and grapefruit)/Agrumes crus (oranges et pamplemousses)",Fruits frais traités en surface,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, bananes",TDS2014-HH04-DEHP,HH04 Bananas/Bananes,"Fruits frais, autre ",Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, kiwi",TDS2014-HH20-DEHP,"HH20 Kiwi fruit (Fresh, raw)/Kiwis (crus et frais)","Fruits frais, autre ",Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Fruits, prunes et pruneaux",TDS2014-HH16-DEHP,HH16 Plums and prunes/Prunes et pruneaux,"Fruits frais, autres ",Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,11.84370923,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Grignotises, chips de maïs",TDS2014-GG27-DEHP,GG27 Corn chips/Croustilles de maïs,"Grignotines à base de p. de terre, céréales, légumineuses, farine, amidon",Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,2265.392737,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,32.01955291,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Haricots, au four, en conserve",TDS2014-GG01-DEHP,"GG01 Baked beans, canned/Fèves au lard en conserve",Légumineuses en conserve ,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,37.66032546,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Haricots, à gousse",TDS2014-GG02-DEHP,"GG02 Beans, string (Fresh cooked, and canned)/Haricots à parchemin (cuits frais et en conserve)",Haricots ,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,46.39977529,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,36.55676757,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Jus d'agrumes, en conserve",TDS2014-HH09-DEHP,"HH09 Citrus juice, canned (Orange and grapefruit, canned juice)/Jus d’agrumes en conserve (jus d’orange et de pamplemousse en conserve)",Jus de fruit,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,23.14718799,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
Jus de légumes,TDS2014-GG19-DEHP,"GG19 Vegetable juice, canned/Jus de légumes en conserve",Jus de légumes,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,23.14718799,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
Jus de pomme,TDS2014-HH01-DEHP,"HH01 Apple juice, canned (Unsweetened apple juice)/Jus de pommes en conserve (jus de pommes non sucré)",Jus de fruit,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,=,23.506295,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,23.14718799,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Jus, agrumes, concentré congelé",TDS2014-HH08-DEHP,"HH08 Citrus juice, frozen (Orange Juice, frozen conc)/Jus d’agrumes congelés (jus d’orange congelé fait de concentré)",Concentrés pour jus de fruits,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,23.14718799,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
"Jus, de raisin",TDS2014-HH10-DEHP,"HH10 Grape juice, bottled/Jus de raisin embouteillé",Jus de fruit,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,23.14718799,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
Laitue,TDS2014-GG11-DEHP,GG11 Lettuce (Iceburg and romaine)/Laitue (iceberg et romaine),Laitue ,Inconnu,,Composite,Oui,2015-01-15,Surveillance,Non,Épicerie,Winnipeg,Manitoba,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2016-11-03,ND,0,ng/g,Di-(2-ethylhexyl) phthalate (DEHP),Phtalates ,,,36.55676757,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse GC-MS du phthalates dans les aliments,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),,BCS.TDS2014.DEHP,Étude sur l'alimentation totale 2014 (2015A) DEHP,Étude sur l’alimentation totale 2014 (des échantillons ont été prélevés en janvier 2015),Santé Canada
